point_id,ts,anchor_ids,ranges,X_LOCAL_BLE,Y_LOCAL_BLE,Z_LOCAL_BLE
A13B4,1729687420217,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.49, nan, 32.19, 24.73, 13.83]",-1.951,32.827,3.289
A13B4,1729687420857,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.12, 31.83, 27.36, 18.07]",-1.951,32.827,3.289
A13B4,1729687421321,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.27, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687421865,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 33.15, 18.36, 14.19]",-1.951,32.827,3.289
A13B4,1729687422329,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687422872,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687423337,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687423881,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.27, nan, 31.97, 15.58, 13.97]",-1.951,32.827,3.289
A13B4,1729687424345,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, nan, 13.97]",-1.951,32.827,3.289
A13B4,1729687424984,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.05, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687425449,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687425993,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 33.15, 22.53, 14.05]",-1.951,32.827,3.289
A13B4,1729687426457,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687427001,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.19, 15.66, 14.05]",-1.951,32.827,3.289
A13B4,1729687427465,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687428008,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.9, 22.68, 13.97]",-1.951,32.827,3.289
A13B4,1729687428553,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 33.37, 24.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687429097,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687429561,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687430201,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.12, 32.19, 24.73, 13.97]",-1.951,32.827,3.289
A13B4,1729687430841,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.12, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687431385,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687431849,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 33.37, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687432313,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.12, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687432857,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 33.22, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687433369,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[nan, nan, nan, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687434009,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.05, 33.22, 24.8, 14.12]",-1.951,32.827,3.289
A13B4,1729687434473,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687435017,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687435561,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.19, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687436105,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, 24.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687436744,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.12, 31.9, 24.8, 14.12]",-1.951,32.827,3.289
A13B4,1729687437289,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.8, 14.12]",-1.951,32.827,3.289
A13B4,1729687437753,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687438392,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.05, 31.97, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687438857,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687439497,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 31.9, 15.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687439961,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687440504,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, 15.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687440968,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 13.97]",-1.951,32.827,3.289
A13B4,1729687441607,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.05, 31.97, 15.73, 13.97]",-1.951,32.827,3.289
A13B4,1729687442072,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687442617,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.73, 13.97]",-1.951,32.827,3.289
A13B4,1729687443080,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687443624,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687444169,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687444730,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 32.05, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687445272,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687445817,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 22.68, 14.05]",-1.951,32.827,3.289
A13B4,1729687446361,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 33.22, 24.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687446889,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[nan, 35.12, nan, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687447432,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 15.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687447977,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687448616,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 32.12, 24.8, 14.12]",-1.951,32.827,3.289
A13B4,1729687449065,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, nan, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687449609,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.27, 24.8, 14.12]",-1.951,32.827,3.289
A13B4,1729687450153,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.8, 14.12]",-1.951,32.827,3.289
A13B4,1729687450792,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.05, 33.37, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687451336,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687451881,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687452424,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687453063,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687453529,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687454072,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687454616,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687455080,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687455625,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687456169,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687456713,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.49, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687457177,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.49, nan, 32.12, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687457720,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687458264,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687458808,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687459273,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687459817,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687460361,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687460904,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687461544,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.05, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687462008,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687462551,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.12]",-1.951,32.827,3.289
A13B4,1729687463096,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.12, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687463640,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687464184,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.12, 31.97, nan, nan]",-1.951,32.827,3.289
A13B4,1729687464648,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687465208,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.12, 32.27, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687465832,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[nan, 35.12, 32.27, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687466376,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.27, 24.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687466920,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687467464,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687467928,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.05, nan, 24.73, nan]",-1.951,32.827,3.289
A13B4,1729687468392,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.9, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687468936,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687469400,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687469944,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687470488,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687471032,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687471672,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.05, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687472311,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.05, 31.97, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687472856,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687473400,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687473944,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687474487,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687475127,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.05, 31.97, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687475672,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687476184,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[nan, nan, nan, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687476648,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687477192,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687477736,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.19, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687478280,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687478824,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 15.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687479368,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 22.68, 14.05]",-1.951,32.827,3.289
A13B4,1729687479912,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 22.68, 13.97]",-1.951,32.827,3.289
A13B4,1729687480551,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 31.9, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687481096,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687481640,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687482184,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687482648,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687483191,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687483656,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, nan, 13.97]",-1.951,32.827,3.289
A13B4,1729687484295,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, 35.12, 32.19, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687484840,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.8, 14.12]",-1.951,32.827,3.289
A13B4,1729687485479,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 32.12, 15.66, 14.05]",-1.951,32.827,3.289
A13B4,1729687486024,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 15.66, 14.12]",-1.951,32.827,3.289
A13B4,1729687486568,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 15.66, 14.05]",-1.951,32.827,3.289
A13B4,1729687487112,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, 15.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687487576,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.73, nan]",-1.951,32.827,3.289
A13B4,1729687488039,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687488583,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687489047,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687489512,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687490056,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 15.66, 14.05]",-1.951,32.827,3.289
A13B4,1729687490519,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687491063,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 15.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687491703,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 32.19, 15.66, 13.97]",-1.951,32.827,3.289
A13B4,1729687492248,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.19, 15.73, 14.05]",-1.951,32.827,3.289
A13B4,1729687492792,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.12, 15.73, 14.12]",-1.951,32.827,3.289
A13B4,1729687493240,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.19, nan, nan]",-1.951,32.827,3.289
A13B4,1729687493702,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687494168,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 31.97, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687494807,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 32.27, 22.68, 14.05]",-1.951,32.827,3.289
A13B4,1729687495272,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687495816,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687496360,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687496904,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.12, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687497367,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.27, nan, 14.12]",-1.951,32.827,3.289
A13B4,1729687497911,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, 24.88, 14.05]",-1.951,32.827,3.289
A13B4,1729687498456,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.12, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687498920,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687499463,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687500007,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.19, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687500552,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.97, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687501015,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687501655,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, 35.12, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687502119,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 31.9, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687502663,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687503208,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687503751,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[nan, 35.12, 32.19, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687504296,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687504759,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, nan, 14.05]",-1.951,32.827,3.289
A13B4,1729687505303,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687505848,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.05, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687506391,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.19, 24.8, 13.97]",-1.951,32.827,3.289
A13B4,1729687506935,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.42, nan, 32.27, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687507479,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.27, 24.8, 14.05]",-1.951,32.827,3.289
A13B4,1729687507944,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.27, 24.8, nan]",-1.951,32.827,3.289
A13B4,1729687508487,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[50.34, nan, 32.19, 24.8, 14.05]",-1.951,32.827,3.289
